IncId,Description,Submitter,CreateDate,IncidentStatus,AssignedGroup,Region,City,Category,WorkLog,Hub,Node,Agent,AlertDetails,AlertProcessId,AlertKey,Related_Tickets,Related_CR,CR_Description,CR_StartTime,CR_EndTime,CR_Region
INC0446,Modem Offline reported in Dallas. Automated monitoring detected abnormal behavior.,BMC-Remedy,1758552201,Resolved,NOC-Level1,Central,Dallas,Modem Offline,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-C2,NODE-404,SignalAnalyzer,MAC domain downstream failure,725716,HUB-C2-NODE-404-725716,INC0452,CR85260,Planned CMTS software upgrade,1758559401,1758588201,Central
INC0447,Slow Speed reported in New York. Automated monitoring detected abnormal behavior.,CustomerCare,1754249897,In Progress,VideoOps,East,New York,Slow Speed,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-A1,NODE-404,AlertBot,MAC domain downstream failure,152839,HUB-A1-NODE-404-152839,INC0082,CR89697,Planned power cycle maintenance,1754267897,1754271497,East
INC0448,CMTS Congestion reported in Dallas. Automated monitoring detected abnormal behavior.,System,1756052483,Open,NOC-Level1,Central,Dallas,CMTS Congestion,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AutoMonitorX""}",HUB-A1,NODE-202,AutoMonitorX,Video feed disruption,738164,HUB-A1-NODE-202-738164,INC0439,CR76492,Core router reboot for patching,1756041683,1756074083,Central
INC0449,CMTS Congestion reported in Dallas. Automated monitoring detected abnormal behavior.,Technician,1757904944,Open,NOC-Level2,Central,Dallas,CMTS Congestion,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-C2,NODE-202,SignalAnalyzer,CMTS upstream channel flap,166322,HUB-C2-NODE-202-166322,INC0393,CR63043,Core router reboot for patching,1757915744,1757958944,Central
INC0450,Node Down reported in Chicago. Automated monitoring detected abnormal behavior.,Technician,1757925746,In Progress,NOC-Level1,Central,Chicago,Node Down,"{""notes"": ""Initial triage performed"", ""updated_by"": ""NoiseReducer""}",HUB-D4,NODE-101,NoiseReducer,Video feed disruption,657991,HUB-D4-NODE-101-657991,INC0200,CR95136,Backbone congestion mitigation changes,,,Central
INC0451,Packet Loss reported in Philadelphia. Automated monitoring detected abnormal behavior.,CustomerCare,1756721147,Resolved,NOC-Level1,East,Philadelphia,Packet Loss,"{""notes"": ""Initial triage performed"", ""updated_by"": ""PulseAI""}",HUB-B1,NODE-303,PulseAI,Optical power low,113354,HUB-B1-NODE-303-113354,INC0294,CR62301,Core router reboot for patching,1756742747,1756778747,East
INC0452,Packet Loss reported in Dallas. Automated monitoring detected abnormal behavior.,Technician,1757227063,Cancelled,NOC-Level2,Central,Dallas,Packet Loss,"{""notes"": ""Initial triage performed"", ""updated_by"": ""PulseAI""}",HUB-A1,NODE-404,PulseAI,CMTS upstream channel flap,999755,HUB-A1-NODE-404-999755,INC0165,CR67663,Planned CMTS software upgrade,,,Central
INC0453,Node Down reported in New York. Automated monitoring detected abnormal behavior.,AutoMonitor,1754497955,Resolved,VideoOps,East,New York,Node Down,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AutoMonitorX""}",HUB-C2,NODE-101,AutoMonitorX,High SNR variance,878833,HUB-C2-NODE-101-878833,INC0387,CR86994,Optical node recalibration event,1754487155,1754515955,East
INC0454,Internet Down reported in New York. Automated monitoring detected abnormal behavior.,AutoMonitor,1755207198,Resolved,NOC-Level1,East,New York,Internet Down,"{""notes"": ""Initial triage performed"", ""updated_by"": ""NoiseReducer""}",HUB-A1,NODE-202,NoiseReducer,High SNR variance,409731,HUB-A1-NODE-202-409731,INC0473,CR75674,Planned power cycle maintenance,,,East
INC0455,Node Down reported in Chicago. Automated monitoring detected abnormal behavior.,CustomerCare,1752883510,In Progress,NetEng,Central,Chicago,Node Down,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-A1,NODE-202,AlertBot,Optical power low,609362,HUB-A1-NODE-202-609362,INC0076,CR78868,Planned power cycle maintenance,1752887110,1752919510,Central
INC0456,Hub Issue reported in Chicago. Automated monitoring detected abnormal behavior.,Technician,1758687531,Open,NOC-Level2,Central,Chicago,Hub Issue,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AutoMonitorX""}",HUB-D4,NODE-101,AutoMonitorX,High SNR variance,105477,HUB-D4-NODE-101-105477,INC0176,CR93690,Planned CMTS software upgrade,1758676731,1758687531,Central
INC0457,Node Down reported in Houston. Automated monitoring detected abnormal behavior.,Technician,1752641581,Cancelled,VideoOps,South,Houston,Node Down,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-A1,NODE-202,SignalAnalyzer,Video feed disruption,818325,HUB-A1-NODE-202-818325,INC0043,CR85109,Scheduled hub clean-up activity,,,South
INC0458,Internet Down reported in St. Louis. Automated monitoring detected abnormal behavior.,BMC-Remedy,1752657886,Open,FieldOps,Central,St. Louis,Internet Down,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-A1,NODE-404,SignalAnalyzer,Frequent modem resets observed,841938,HUB-A1-NODE-404-841938,INC0082,CR69806,Fiber maintenance activity,1752647086,1752650686,Central
INC0459,Modem Offline reported in Boston. Automated monitoring detected abnormal behavior.,AutoMonitor,1760504512,Cancelled,NOC-Level2,East,Boston,Modem Offline,"{""notes"": ""Initial triage performed"", ""updated_by"": ""NoiseReducer""}",HUB-D4,NODE-404,NoiseReducer,Video feed disruption,946049,HUB-D4-NODE-404-946049,INC0233,CR58809,Core router reboot for patching,1760508112,1760526112,East
INC0460,Hub Issue reported in St. Louis. Automated monitoring detected abnormal behavior.,Technician,1762694169,Resolved,NOC-Level1,Central,St. Louis,Hub Issue,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AutoMonitorX""}",HUB-A1,NODE-505,AutoMonitorX,Frequent modem resets observed,248048,HUB-A1-NODE-505-248048,INC0385,CR12945,Fiber maintenance activity,1762683369,1762701369,Central
INC0461,Internet Down reported in New York. Automated monitoring detected abnormal behavior.,BMC-Remedy,1761311061,Cancelled,NetEng,East,New York,Internet Down,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-A1,NODE-404,AlertBot,Signal drop detected,568195,HUB-A1-NODE-404-568195,INC0008,CR66705,Core router reboot for patching,1761300261,1761329061,East
INC0462,CMTS Congestion reported in New York. Automated monitoring detected abnormal behavior.,Technician,1759533154,In Progress,FieldOps,East,New York,CMTS Congestion,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AutoMonitorX""}",HUB-B1,NODE-303,AutoMonitorX,Frequent modem resets observed,510880,HUB-B1-NODE-303-510880,INC0092,CR14384,Scheduled hub clean-up activity,1759554754,1759561954,East
INC0463,Video Outage reported in Salt Lake City. Automated monitoring detected abnormal behavior.,BMC-Remedy,1750129392,Resolved,NetEng,West,Salt Lake City,Video Outage,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-C2,NODE-202,SignalAnalyzer,Video feed disruption,566344,HUB-C2-NODE-202-566344,INC0457,CR51982,Backbone congestion mitigation changes,,,West
INC0464,Hub Issue reported in Dallas. Automated monitoring detected abnormal behavior.,CustomerCare,1762668249,Cancelled,NetEng,Central,Dallas,Hub Issue,"{""notes"": ""Initial triage performed"", ""updated_by"": ""PulseAI""}",HUB-A1,NODE-202,PulseAI,Optical power low,622923,HUB-A1-NODE-202-622923,INC0214,CR73323,Fiber maintenance activity,1762661049,1762679049,Central
INC0465,Modem Offline reported in Boston. Automated monitoring detected abnormal behavior.,System,1761960466,In Progress,NOC-Level1,East,Boston,Modem Offline,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-A1,NODE-303,SignalAnalyzer,High SNR variance,659458,HUB-A1-NODE-303-659458,INC0135,CR59868,Fiber maintenance activity,,,East
INC0466,Video Outage reported in Philadelphia. Automated monitoring detected abnormal behavior.,BMC-Remedy,1763507314,Resolved,NOC-Level2,East,Philadelphia,Video Outage,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AutoMonitorX""}",HUB-C2,NODE-101,AutoMonitorX,Frequent modem resets observed,180935,HUB-C2-NODE-101-180935,INC0340,CR82439,Planned power cycle maintenance,,,East
INC0467,Internet Down reported in New York. Automated monitoring detected abnormal behavior.,System,1757972123,Resolved,FieldOps,East,New York,Internet Down,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-D4,NODE-505,AlertBot,Video feed disruption,501481,HUB-D4-NODE-505-501481,INC0408,CR58270,Planned CMTS software upgrade,,,East
INC0468,CMTS Congestion reported in New York. Automated monitoring detected abnormal behavior.,Technician,1758474129,Cancelled,FieldOps,East,New York,CMTS Congestion,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-A1,NODE-303,AlertBot,CMTS upstream channel flap,329910,HUB-A1-NODE-303-329910,INC0376,CR59086,Optical node recalibration event,1758466929,1758474129,East
INC0469,Internet Down reported in Denver. Automated monitoring detected abnormal behavior.,CustomerCare,1754073702,Open,NOC-Level1,West,Denver,Internet Down,"{""notes"": ""Initial triage performed"", ""updated_by"": ""NoiseReducer""}",HUB-B1,NODE-101,NoiseReducer,High SNR variance,103092,HUB-B1-NODE-101-103092,INC0482,CR38159,Core router reboot for patching,1754091702,1754098902,West
INC0470,Authentication Failure reported in Chicago. Automated monitoring detected abnormal behavior.,AutoMonitor,1761262496,Open,NOC-Level2,Central,Chicago,Authentication Failure,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-C2,NODE-101,SignalAnalyzer,CMTS upstream channel flap,897568,HUB-C2-NODE-101-897568,INC0375,CR55943,Optical node recalibration event,,,Central
INC0471,Authentication Failure reported in Miami. Automated monitoring detected abnormal behavior.,CustomerCare,1761075902,Open,NOC-Level1,South,Miami,Authentication Failure,"{""notes"": ""Initial triage performed"", ""updated_by"": ""NoiseReducer""}",HUB-C2,NODE-101,NoiseReducer,Video feed disruption,650020,HUB-C2-NODE-101-650020,INC0063,CR50192,Fiber maintenance activity,1761068702,1761083102,South
INC0472,CMTS Congestion reported in St. Louis. Automated monitoring detected abnormal behavior.,AutoMonitor,1753443519,Open,NOC-Level2,Central,St. Louis,CMTS Congestion,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-C2,NODE-202,AlertBot,MAC domain downstream failure,173283,HUB-C2-NODE-202-173283,INC0250,CR30098,Backbone congestion mitigation changes,1753432719,1753457919,Central
INC0473,Modem Offline reported in Chicago. Automated monitoring detected abnormal behavior.,CustomerCare,1757777331,In Progress,NOC-Level1,Central,Chicago,Modem Offline,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AutoMonitorX""}",HUB-C2,NODE-404,AutoMonitorX,Frequent modem resets observed,970831,HUB-C2-NODE-404-970831,INC0496,CR25836,Planned CMTS software upgrade,,,Central
INC0474,Packet Loss reported in Denver. Automated monitoring detected abnormal behavior.,System,1755519290,Cancelled,NOC-Level1,West,Denver,Packet Loss,"{""notes"": ""Initial triage performed"", ""updated_by"": ""PulseAI""}",HUB-C2,NODE-303,PulseAI,MAC domain downstream failure,225646,HUB-C2-NODE-303-225646,INC0117,CR37274,Planned CMTS software upgrade,1755533690,1755562490,West
INC0475,Packet Loss reported in Denver. Automated monitoring detected abnormal behavior.,System,1754093071,Cancelled,NOC-Level2,West,Denver,Packet Loss,"{""notes"": ""Initial triage performed"", ""updated_by"": ""NoiseReducer""}",HUB-B1,NODE-101,NoiseReducer,Signal drop detected,257642,HUB-B1-NODE-101-257642,INC0312,CR33051,Fiber maintenance activity,,,West
INC0476,Node Down reported in New York. Automated monitoring detected abnormal behavior.,Technician,1756579223,Open,NOC-Level1,East,New York,Node Down,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-B1,NODE-101,SignalAnalyzer,Video feed disruption,788398,HUB-B1-NODE-101-788398,INC0089,CR62649,Fiber maintenance activity,,,East
INC0477,Node Down reported in Chicago. Automated monitoring detected abnormal behavior.,AutoMonitor,1760121285,Resolved,NetEng,Central,Chicago,Node Down,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AutoMonitorX""}",HUB-B1,NODE-404,AutoMonitorX,Video feed disruption,987890,HUB-B1-NODE-404-987890,INC0430,CR56492,Fiber maintenance activity,1760142885,1760178885,Central
INC0478,Fiber Cut reported in Denver. Automated monitoring detected abnormal behavior.,CustomerCare,1752695546,Open,NOC-Level1,West,Denver,Fiber Cut,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-D4,NODE-505,AlertBot,Frequent modem resets observed,488692,HUB-D4-NODE-505-488692,INC0382,CR88223,Core router reboot for patching,1752684746,1752717146,West
INC0479,Authentication Failure reported in Denver. Automated monitoring detected abnormal behavior.,System,1754957037,In Progress,NetEng,West,Denver,Authentication Failure,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-D4,NODE-101,SignalAnalyzer,CMTS upstream channel flap,864048,HUB-D4-NODE-101-864048,INC0461,CR19570,Planned CMTS software upgrade,1754978637,1755003837,West
INC0480,Hub Issue reported in Denver. Automated monitoring detected abnormal behavior.,System,1757062690,Resolved,NOC-Level1,West,Denver,Hub Issue,"{""notes"": ""Initial triage performed"", ""updated_by"": ""PulseAI""}",HUB-A1,NODE-101,PulseAI,Video feed disruption,273001,HUB-A1-NODE-101-273001,INC0292,CR80230,Backbone congestion mitigation changes,1757077090,1757087890,West
INC0481,Hub Issue reported in Chicago. Automated monitoring detected abnormal behavior.,BMC-Remedy,1761192274,Resolved,VideoOps,Central,Chicago,Hub Issue,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-A1,NODE-404,SignalAnalyzer,Frequent modem resets observed,330621,HUB-A1-NODE-404-330621,INC0145,CR17837,Planned CMTS software upgrade,,,Central
INC0482,Packet Loss reported in New York. Automated monitoring detected abnormal behavior.,CustomerCare,1757749266,Resolved,NOC-Level1,East,New York,Packet Loss,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-B1,NODE-505,SignalAnalyzer,Signal drop detected,671855,HUB-B1-NODE-505-671855,INC0357,CR92449,Optical node recalibration event,1757760066,1757796066,East
INC0483,Packet Loss reported in New York. Automated monitoring detected abnormal behavior.,System,1758371039,Resolved,VideoOps,East,New York,Packet Loss,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AutoMonitorX""}",HUB-C2,NODE-404,AutoMonitorX,High SNR variance,320637,HUB-C2-NODE-404-320637,INC0159,CR97519,Scheduled hub clean-up activity,1758385439,1758407039,East
INC0484,Packet Loss reported in New York. Automated monitoring detected abnormal behavior.,AutoMonitor,1753397707,Cancelled,NOC-Level2,East,New York,Packet Loss,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-D4,NODE-303,AlertBot,High SNR variance,245677,HUB-D4-NODE-303-245677,INC0018,CR11944,Backbone congestion mitigation changes,,,East
INC0485,CMTS Congestion reported in Miami. Automated monitoring detected abnormal behavior.,System,1764625604,In Progress,FieldOps,South,Miami,CMTS Congestion,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-A1,NODE-101,AlertBot,High SNR variance,188716,HUB-A1-NODE-101-188716,INC0493,CR87930,Planned power cycle maintenance,1764614804,1764629204,South
INC0486,Slow Speed reported in Boston. Automated monitoring detected abnormal behavior.,Technician,1751023557,In Progress,NetEng,East,Boston,Slow Speed,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-B1,NODE-505,SignalAnalyzer,Signal drop detected,790983,HUB-B1-NODE-505-790983,INC0269,CR73913,Backbone congestion mitigation changes,,,East
INC0487,Slow Speed reported in Miami. Automated monitoring detected abnormal behavior.,Technician,1760943334,Resolved,NOC-Level1,South,Miami,Slow Speed,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-B1,NODE-404,SignalAnalyzer,CMTS upstream channel flap,610752,HUB-B1-NODE-404-610752,INC0284,CR90832,Scheduled hub clean-up activity,1760932534,1760943334,South
INC0488,Modem Offline reported in Boulder. Automated monitoring detected abnormal behavior.,CustomerCare,1751367970,Cancelled,NetEng,West,Boulder,Modem Offline,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-B1,NODE-101,SignalAnalyzer,Video feed disruption,571575,HUB-B1-NODE-101-571575,INC0391,CR65651,Planned CMTS software upgrade,1751385970,1751389570,West
INC0489,Packet Loss reported in Dallas. Automated monitoring detected abnormal behavior.,Technician,1755111540,Resolved,FieldOps,Central,Dallas,Packet Loss,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-D4,NODE-404,SignalAnalyzer,Optical power low,848138,HUB-D4-NODE-404-848138,INC0315,CR28579,Core router reboot for patching,,,Central
INC0490,Slow Speed reported in Boston. Automated monitoring detected abnormal behavior.,Technician,1754540021,Cancelled,FieldOps,East,Boston,Slow Speed,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-C2,NODE-505,AlertBot,High SNR variance,122583,HUB-C2-NODE-505-122583,INC0107,CR65509,Scheduled hub clean-up activity,1754561621,1754568821,East
